02-11 23:35:24.827 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification requested for package com.sokol.MediaPipeTest, PackageManager id = 45, Verifier id = d34436c0-6fe8-4f35-bce0-3f3e34abfe47
02-11 23:35:24.831  9500  9500 I GOS:GameServiceReceiver:  PkgInstallStarted for com.sokol.MediaPipeTest UserID : 0
02-11 23:35:24.839  9500 21087 I GOS:MainIntentService: onHandleIntent(). type(PACKAGE_CHANGED), changeType(INSTALL_STARTED), pkgName(com.sokol.MediaPipeTest)
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: onPackageInstallStarted(). packageName: com.sokol.MediaPipeTest
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: addPkgDataFromServer(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.854 14325 21086 I Finsky  : [1335] VerifyApps: Anti-malware verification task started for package=com.sokol.MediaPipeTest
02-11 23:35:24.881  9500 21087 I GOS:NetworkConnector: getSinglePkg(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.893 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult for package=com.sokol.MediaPipeTest with timeout=15000ms
02-11 23:35:24.894 14325 14368 I Finsky  : [946] VerifyApps: Starting APK Analysis scan for com.sokol.MediaPipeTest.
02-11 23:35:24.894 14325 14368 I Finsky  : [946] Scanning package com.sokol.MediaPipeTest contents with client side protections. File: [f1dRF7nnlVO2kXBDoexMXwJd7M2HzKwvqdRNagKNZlM]
02-11 23:35:25.030 14325 21108 I Finsky  : [1339] VerifyApps: Verification package=com.sokol.MediaPipeTest, id=45, response=0, upload_requested=false, enable_ecm=false
02-11 23:35:25.034 14325 21108 I Finsky  : [1339] VerifyApps: PAM result saving to datastore delayed for package: com.sokol.MediaPipeTest
02-11 23:35:25.116 14325 14367 I Finsky  : [945] VerifyApps: APK Analysis scan finished for com.sokol.MediaPipeTest. Verdict: SAFE
02-11 23:35:25.116 14325 21086 I Finsky  : [1335] VerifyApps: ScanResultPicker returned for package=com.sokol.MediaPipeTest: SAFE
02-11 23:35:25.117 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult returning verdict SAFE for package=com.sokol.MediaPipeTest
02-11 23:35:25.123  1527  1603 I PackageManager:           pkg{com.sokol.MediaPipeTest}
02-11 23:35:25.123 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification complete: id=45, package_name=com.sokol.MediaPipeTest
02-11 23:35:25.525  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_TOAST
02-11 23:35:25.525  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_CLOCK_PROVIDER
02-11 23:35:25.526  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.527  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.528  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.529  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.530  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.531  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.531  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.534  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_OVERLAY
02-11 23:35:25.536  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PEOPLE_HUB_PERSON_EXTRACTOR
02-11 23:35:25.536  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.537  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.537  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.539  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.548  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.samsung.systemui.action.PLUGIN_FACE_WIDGET
02-11 23:35:25.548  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_QS
02-11 23:35:25.548  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.549  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_SENSOR_MANAGER
02-11 23:35:25.549  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_GLOBAL_ACTIONS
02-11 23:35:25.553 14869 14869 I Routine@Core[4.6.01.5]: MetadataLoaderImpl: collectInBackground - packageName:com.sokol.MediaPipeTest
02-11 23:35:25.554 14869 14869 I Routine@Core[4.6.01.5]: MetadataSyncBacklog: add: null + com.sokol.MediaPipeTest
02-11 23:35:25.559  1527  1944 I SdkSandboxManager: No SDKs used. Skipping SDK data reconcilation for CallingInfo{mUid=10618, mPackageName='com.sokol.MediaPipeTest, mAppProcessToken='null'}
02-11 23:35:25.562  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.562  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.564  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.566  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.567  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.568  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.569  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_VOLUME
02-11 23:35:25.570  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_QS_FACTORY
02-11 23:35:25.571  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_ASSISTANT
02-11 23:35:25.573  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.575  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.575  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.577  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.584  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_TOAST
02-11 23:35:25.585  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_CLOCK_PROVIDER
02-11 23:35:25.586  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.590 14325 14325 I Finsky  : [2] AIM: AppInfoCacheUpdater -> invalidating apps: [com.sokol.MediaPipeTest]
02-11 23:35:25.591 14325 14367 I Finsky  : [945] AIM: AppInfoManager-Perf > OnDeviceAppInfo > cacheHitCount=0, cacheMissCount=1. Missed  in cache (limit 10) : [com.sokol.MediaPipeTest]
02-11 23:35:25.592  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.592  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.593  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.596  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.596  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.597  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.597  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_OVERLAY
02-11 23:35:25.599  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PEOPLE_HUB_PERSON_EXTRACTOR
02-11 23:35:25.600  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.601  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.601  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.602  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.604  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.samsung.systemui.action.PLUGIN_FACE_WIDGET
02-11 23:35:25.604  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_QS
02-11 23:35:25.604  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_NOTIFICATION_MENU_ROW
02-11 23:35:25.605  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_SENSOR_MANAGER
02-11 23:35:25.605  2060  2236 D PluginActionManager: queryPkg com.sokol.MediaPipeTest com.android.systemui.action.PLUGIN_GLOBAL_ACTIONS
02-11 23:35:25.614  9622  9756 I Finsky:background: [922] IQ:PSL: skipping onPackageRemoved(replacing=true) for untracked package=com.sokol.MediaPipeTest
02-11 23:35:25.621  7799 21150 W SQLiteLog: (28) double-quoted string literal: "com.sokol.MediaPipeTest"
02-11 23:35:25.628 14325 14325 I Finsky  : [2] AIM: AppInfoCacheUpdater -> invalidating apps: [com.sokol.MediaPipeTest]
02-11 23:35:25.635 14325 14363 I Finsky  : [941] AIM: AppInfoManager-Perf > OnDeviceAppInfo > cacheHitCount=0, cacheMissCount=1. Missed  in cache (limit 10) : [com.sokol.MediaPipeTest]
02-11 23:35:25.645 14869 14869 I Routine@Core[4.6.01.5]: MetadataLoaderJobService: onStartJob: collectPackageInBG - com.sokol.MediaPipeTest
02-11 23:35:25.646  1527  1928 D SGM:GameManager: identifyGamePackage. com.sokol.MediaPipeTest, mCurrentUserId: 0, callerUserId: 0, callingMethodInfo: com.samsung.android.game.SemGameManager.isGamePackage(SemGameManager.java:109)
02-11 23:35:25.646  1527  1928 D SGM:PkgDataHelper: getGamePkgData(). com.sokol.MediaPipeTest
02-11 23:35:25.646  1527  1928 D SGM:SemGameManager: isGamePackage(), pkgName=com.sokol.MediaPipeTest, ret=false
02-11 23:35:25.648 14869 14869 I Routine@Core[4.6.01.5]: MetadataLoaderJobService: packageName : com.sokol.MediaPipeTest, forced : true
02-11 23:35:25.671  7746 21140 I ProximityAuth: [RecentAppsMediator] Package added: (user=UserHandle{0}) com.sokol.MediaPipeTest
02-11 23:35:25.684 14869 14937 I Routine@Core[4.6.01.5]: MetadataLoadManager: collect: com.sokol.MediaPipeTest
02-11 23:35:25.684 14869 14937 I Routine@Core[4.6.01.5]: MetadataLoadManager: collectWithCollectors - com.sokol.MediaPipeTest
02-11 23:35:25.690 14869 14937 I Routine@Core[4.6.01.5]: MetadataLoadManager: doPostCollectionTasks - packageName:com.sokol.MediaPipeTest
02-11 23:35:25.732 14869 14869 I Routine@Core[4.6.01.5]: MetadataLoaderJobService: metadataLoadingFinished: collectPackageInBG - com.sokol.MediaPipeTest
02-11 23:35:25.856 11867 11867 I SCS@AiSearch user 0: (PackageBroadcastReceiver) packageName: com.sokol.MediaPipeTest
02-11 23:35:25.856 11867 11867 I SCS@AiSearch user 0: (PackageBroadcastReceiver) Packages changed: [com.sokol.MediaPipeTest]
02-11 23:35:25.857 11867 11867 I SCS@AiSearch user 0: (PackageBroadcastReceiver) packageName: com.sokol.MediaPipeTest
02-11 23:35:25.857 11867 11867 I SCS@AiSearch user 0: (PackageBroadcastReceiver) Packages changed: [com.sokol.MediaPipeTest]
02-11 23:35:25.919  1527  5693 V WindowManager: Setting visibility of Window{c9a5ec0 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity EXITING}: false, caller=com.android.server.wm.WindowContainer.sendAppVisibilityToClients:1301 com.android.server.wm.WindowToken.setClientVisible:446 com.android.server.wm.ActivityRecord.setClientVisible:8160 com.android.server.wm.ActivityRecord.postApplyAnimation:6724 com.android.server.wm.ActivityRecord.commitVisibility:6667 
02-11 23:35:25.919  1527  5693 W WindowManager: Exception thrown during dispatchAppVisibility Window{c9a5ec0 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity EXITING}
02-11 23:35:25.921  1527  5693 V WindowManager: Remove Window{c9a5ec0 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity EXITING}: mSurfaceController=Surface(name=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975)/@0x5d469b9 mAnimatingExit=true mRemoveOnExit=true mHasSurface=true surfaceShowing=true animating=false app-animation=false mDisplayFrozen=false callers=com.android.server.wm.WindowToken.removeAllWindowsIfPossible:258 com.android.server.wm.ActivityRecord.removeIfPossible:5192 com.android.server.wm.ActivityRecord.handleCompleteDeferredRemoval:5199 com.android.server.wm.WindowContainer.handleCompleteDeferredRemoval:1476 com.android.server.wm.TaskFragment.handleCompleteDeferredRemoval:3413 com.android.server.wm.WindowContainer.handleCompleteDeferredRemoval:1476 
02-11 23:35:25.923  1527  5693 D PowerManagerService: [api] release WakeLock SCREEN_BRIGHT_WAKE_LOCK        'WindowManager/displayId:0' ON_AFTER_RELEASE ACQ=-1m45s310ms (uid=1000 pid=1527 ws=WorkSource{10618 com.sokol.MediaPipeTest} displayId=0 lock=36b8eef)
02-11 23:35:25.923  1527  5693 D PowerManagerService: [api] applyWakeLockFlagsOnReleaseLocked : userActivityNoUpdateLocked is called : SCREEN_BRIGHT_WAKE_LOCK        'WindowManager/displayId:0' ON_AFTER_RELEASE DISABLED (uid=1000 pid=1527 ws=WorkSource{10618 com.sokol.MediaPipeTest} displayId=0 lock=36b8eef)
02-11 23:35:25.925  1527  5693 V WindowManager: Remove Window{c9a5ec0 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity EXITING}: mSurfaceController=Surface(name=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975)/@0x5d469b9 mAnimatingExit=true mRemoveOnExit=true mHasSurface=true surfaceShowing=false animating=false app-animation=false mDisplayFrozen=false callers=com.android.server.wm.WindowToken.removeAllWindowsIfPossible:258 com.android.server.wm.ActivityRecord.removeIfPossible:5192 com.android.server.wm.ActivityRecord.onRemovedFromDisplay:5274 com.android.server.wm.ActivityRecord.removeImmediately:5182 com.android.server.wm.ActivityRecord.removeIfPossible:5193 com.android.server.wm.ActivityRecord.handleCompleteDeferredRemoval:5199 
02-11 23:35:25.925  1527  5693 I WindowManager: Destroying surface Surface(name=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975)/@0x5d469b9 called by com.android.server.wm.WindowStateAnimator.destroySurface:804 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:473 com.android.server.wm.WindowState.removeImmediately:2945 com.android.server.wm.WindowState.removeIfPossible:3216 com.android.server.wm.WindowToken.removeAllWindowsIfPossible:258 com.android.server.wm.ActivityRecord.removeIfPossible:5192 com.android.server.wm.ActivityRecord.onRemovedFromDisplay:5274 com.android.server.wm.ActivityRecord.removeImmediately:5182 
02-11 23:35:25.928  1154  1703 I SurfaceFlinger: id=3132 Removed 1347622 ActivityRecordInputSink com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3132 (105)
02-11 23:35:25.931  1154  1154 I Layer   : Layer [com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975#3136] hidden!! flag(1)
02-11 23:35:25.931  1154  1154 I Layer   : id=3136 removeFromCurrentState com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975#3136 (106)
02-11 23:35:25.931  1154  1154 I Layer   : id=3135 removeFromCurrentState c9a5ec0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3135 (106)
02-11 23:35:25.932  1154  1154 I SurfaceFlinger: id=3135 Removed c9a5ec0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3135 (106)
02-11 23:35:25.932  1154  1154 I SurfaceFlinger: id=3136 Removed com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975#3136 (106)
02-11 23:35:25.932  1154  1154 I Layer   : fillInputInfo layer:1347622 ActivityRecordInputSink com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3132, visible=0 (hasInputInfo:1, isHidden:1, alpha:1.000000, parent:ActivityRecord{6f4fe70 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t801}#3128,parenthidden:1, parentalpha:1.000000, mBuffer:0, mSidebandStream:0,hasSomethingToDraw:0, hasEffect:0, fillsColor:0, drawShadows:0, hasBlur:0)
02-11 23:35:25.936  1527  1557 I SGM:GameManager: PkgUpdateReceiver, onPackageAdded : com.sokol.MediaPipeTest userHandle : UserHandle{0} userId : 0
02-11 23:35:25.937  1527  1673 D SGM:GosNotifyThread: notifyPackageChangedToGos(), before send intent to GOS. type:15, changeType: 0, pkgName:com.sokol.MediaPipeTest, userHandleId:0
02-11 23:35:25.937  1527  1673 I SGM:GosNotifyThread: notifyPackageChangedToGos(), category from pm: com.sokol.MediaPipeTest, [-1/-1]
02-11 23:35:25.941  1527  1557 D LauncherApps: onPackageChanged 0,com.sokol.MediaPipeTest
02-11 23:35:25.942  2060 14293 D LauncherApps: onPackageChanged 0,com.sokol.MediaPipeTest
02-11 23:35:25.943  2454  2454 I HoneySpace.PackageOperationTracker: onPackageChanged - com.sokol.MediaPipeTest UserHandle{0}
02-11 23:35:25.946  1154  1154 I Layer   : id=3128 removeFromCurrentState ActivityRecord{6f4fe70 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t801}#3128 (106)
02-11 23:35:25.947  1154  1154 I Layer   : id=3132 removeFromCurrentState 1347622 ActivityRecordInputSink com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3132 (106)
02-11 23:35:25.947  1154  1154 I Layer   : id=3135 Destroyed c9a5ec0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3135
02-11 23:35:25.947  1154  1154 I Layer   : id=3136 Destroyed com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity$_20975#3136
02-11 23:35:25.949  1154  1154 I SurfaceFlinger: id=3128 Removed ActivityRecord{6f4fe70 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t801}#3128 (103)
02-11 23:35:25.949  2454 20679 I HoneySpace.PackageSourceImpl: addActivityToList [ADD] : com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#UserHandle{0}
02-11 23:35:25.949  2454 20679 I HoneySpace.IconCache: remove icon cache & DB : com.sokol.MediaPipeTest UserHandle{0}
02-11 23:35:25.964  1154  1154 I Layer   : id=3128 Destroyed ActivityRecord{6f4fe70 u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t801}#3128
02-11 23:35:25.964  1154  1154 I Layer   : id=3132 Destroyed 1347622 ActivityRecordInputSink com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3132
02-11 23:35:25.977  9500 21181 I GOS:MainIntentService: onHandleIntent(). type(PACKAGE_CHANGED), changeType(INSTALLED), pkgName(com.sokol.MediaPipeTest)
02-11 23:35:25.978  9500 21181 I GOS:SystemEventReactor: onPackageInstalled(). packageName: com.sokol.MediaPipeTest
02-11 23:35:25.981  2454 20679 I AppIconSolution: getThemeIconWithBG called with public API, pkg = com.sokol.MediaPipeTest, mode = 48
02-11 23:35:25.984  2454 20679 I AppIconSolution: start to load, pkg=com.sokol.MediaPipeTest, bg=192-192, dr=96-96, forDefault=true, density=320
02-11 23:35:25.985  2454 20679 I AppIconSolution: getIconScale, pkg=com.sokol.MediaPipeTest, size=96, iconScale=IconScale[alpha=0, scale=0.72, isCrop=false]
02-11 23:35:25.989  2454 20679 I AppIconSolution: default container[Contain], pkg=com.sokol.MediaPipeTest, bg=134-134, dr=96-96, isNight = false
02-11 23:35:25.989  2454 20679 I LauncherActivityInfo: packageName: com.sokol.MediaPipeTest, useThemeIcon: false, height: 134, width: 134, density: 320
02-11 23:35:25.994  2454 20681 I HoneySpace.IconCache: add icon DB: [com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#UserHandle{0}] - IconAndLabel(icon=android.graphics.Bitmap@ac75af9, label=MediaPipeTest) | false | 320 | false
02-11 23:35:25.995  2454  2454 I HoneySpace.HoneySpaceManagerContainer: refreshHoneyPlugin, packageName: com.sokol.MediaPipeTest
02-11 23:35:25.995  2454 20680 I HoneySpace.HoneySpacePackageSourceImpl: Package changed : com.sokol.MediaPipeTest
02-11 23:35:25.995  2454 20680 I HoneySpace.HoneySpacePackageSourceImpl: addActiveItem [ADD] : com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#UserHandle{0}
02-11 23:35:25.996  2454 20348 I SearchableManager: invalidate: com.sokol.MediaPipeTest
02-11 23:35:26.015  1527  1557 D MetaDataCollector: onReceive: done pkgName=com.sokol.MediaPipeTest
02-11 23:35:26.017  1527  1557 I SGM:GameManager: PkgUpdateReceiver, onPackageReplaced : com.sokol.MediaPipeTest userID : UserHandle{0}
02-11 23:35:26.017  1527  1557 D MetaDataCollector: onReceive: done pkgName=com.sokol.MediaPipeTest
02-11 23:35:26.019  1527  1673 D SGM:GosNotifyThread: notifyPackageChangedToGos(), before send intent to GOS. type:15, changeType: 8, pkgName:com.sokol.MediaPipeTest, userHandleId:0
02-11 23:35:26.019  1527  1673 I SGM:GosNotifyThread: notifyPackageChangedToGos(), category from pm: com.sokol.MediaPipeTest, [-1/-1]
02-11 23:35:26.059  9500 21194 I GOS:MainIntentService: onHandleIntent(). type(PACKAGE_CHANGED), changeType(REPLACED), pkgName(com.sokol.MediaPipeTest)
02-11 23:35:26.059  9500 21194 I GOS:SystemEventReactor: onPackageUpdated(). packageName: com.sokol.MediaPipeTest, versionCode: 1
02-11 23:35:26.093 21167 21167 W Monkey  : args: [-p, com.sokol.MediaPipeTest, -c, android.intent.category.LAUNCHER, 1]
02-11 23:35:26.093 21167 21167 W Monkey  :  arg: "com.sokol.MediaPipeTest"
02-11 23:35:26.093 21167 21167 W Monkey  : data="com.sokol.MediaPipeTest"
02-11 23:35:26.135  1527  1550 I ChimeraSystemEventListener: appLaunchIntent package name is: com.sokol.MediaPipeTest
02-11 23:35:26.135  1527  4804 I Pageboost: onAppLaunch : com.sokol.MediaPipeTest
02-11 23:35:26.135  1527  2044 I Pageboost: Record App IO : com.sokol.MediaPipeTest pid 0
02-11 23:35:26.145  1527  4804 V WindowManager: Collecting in transition 251: ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity, caller=com.android.server.wm.Transition.collect:761 com.android.server.wm.TransitionController.collect:935 com.android.server.wm.ActivityStarter.startActivityUnchecked:2376 com.android.server.wm.ActivityStarter.executeRequest:1953 com.android.server.wm.ActivityStarter.execute:1093 
02-11 23:35:26.145  1527  4804 D ActivityTaskManager: TaskLaunchParamsModifier:task=null activity=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t-1} display-id=0 task-display-area-windowing-mode=1 suggested-display-area=DefaultTaskDisplayArea_d0@130134759
02-11 23:35:26.147  1527  4804 D ActivityTaskManager: TaskLaunchParamsModifier:task=null activity=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t-1} display-id=0 task-display-area-windowing-mode=1 suggested-display-area=DefaultTaskDisplayArea_d0@130134759 non-freeform-task-display-area display-area=DefaultTaskDisplayArea_d0@130134759 activity-requested-landscape freeform-size-mismatch=Rect(672, 150 - 1248, 1014)
02-11 23:35:26.152  1527  4804 D ActivityTaskManager: TaskLaunchParamsModifier:task=Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest} activity=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t-1} display-from-focus=0 display-id=0 task-display-area-windowing-mode=1 suggested-display-area=DefaultTaskDisplayArea_d0@130134759 inherit-from-task=fullscreen non-freeform-task-display-area display-area=DefaultTaskDisplayArea_d0@130134759 activity-requested-landscape freeform-size-mismatch=Rect(672, 150 - 1248, 1014)
02-11 23:35:26.152  1527  4804 V WindowManager: Collecting in transition 251: Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest}, caller=com.android.server.wm.Transition.collect:761 com.android.server.wm.Transition.collectExistenceChange:944 com.android.server.wm.TransitionController.collectExistenceChange:985 com.android.server.wm.ActivityStarter.setNewTask:4727 com.android.server.wm.ActivityStarter.startActivityInner:2944 
02-11 23:35:26.154  1154  1205 I SurfaceFlinger: id=3150 createSurf, flag=84004, ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}#3150
02-11 23:35:26.156  1527  4804 D ActivityTaskManager: Add starting ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}: typeParam=139 startingData=com.android.server.wm.SplashScreenStartingData@48f2ab
02-11 23:35:26.156  1527  4804 V WindowManager: Added starting ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}: startingWindow=null startingView=com.android.server.wm.StartingSurfaceController$StartingSurface@4419d08
